"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","x_coord_cd","y_coord_cd","latitude","longitude"
"138898671","2014-09-28T00:00:00.000","03:30:00","QUEENS","OUTSIDE","110","0","STREET",,"1022564","207129","40.735125","-73.861748"
"195699915","2019-04-07T00:00:00.000","05:15:00","QUEENS","OUTSIDE","110","0","STREET",,"1018896","207065","40.734955","-73.874983"
"159759238","2016-12-29T00:00:00.000","04:17:00","QUEENS","OUTSIDE","110","0","VEHICLE",,"1015468","210699","40.74494153","-73.8873378"
"84737783","2012-05-14T00:00:00.000","22:30:00","QUEENS","OUTSIDE","110","0","STREET",,"1024078","212236","40.749127","-73.856255"
"25195149","2006-11-07T00:00:00.000","23:12:00","QUEENS","OUTSIDE","110","0","STREET",,"1023331","208436","40.73869891","-73.85897432"
"265350047","2023-03-19T00:00:00.000","12:30:00","QUEENS","OUTSIDE","111","0","STREET",,"1053802","212617","40.749988","-73.748972"
"242667373","2022-03-25T00:00:00.000","15:08:00","QUEENS","OUTSIDE","111","0","STREET",,"1051476","212704","40.75024431","-73.75736948"
"10137423","2006-01-13T00:00:00.000","18:27:00","QUEENS","OUTSIDE","111","0","STREET",,"1051476","212704","40.75024431","-73.75736948"
"49255316","2008-07-28T00:00:00.000","01:48:00","QUEENS","OUTSIDE","112","0","STREET","MULTI DWELL - APT BUILD","1022377","201176","40.718778","-73.862458"
"306214612","2025-05-10T00:00:00.000","18:20:00","QUEENS","OUTSIDE","113","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1044258","189029","40.685325","-73.783631"
"33136474","2007-07-17T00:00:00.000","02:03:00","QUEENS","OUTSIDE","113","0","STREET",,"1050144","191359","40.69166768","-73.76238585"
"29246085","2007-05-26T00:00:00.000","16:53:00","QUEENS","OUTSIDE","113","0","STREET",,"1049728","189530","40.686659","-73.763903"
"28224895","2007-03-31T00:00:00.000","01:10:00","QUEENS","OUTSIDE","113","0","STREET","BEAUTY/NAIL SALON","1052146","194359","40.699896","-73.755136"
"24103843","2006-08-31T00:00:00.000","13:01:00","QUEENS","OUTSIDE","113","0","STREET",,"1041528","189745","40.6873","-73.793466"
"23421767","2006-07-13T00:00:00.000","20:47:00","QUEENS","OUTSIDE","113","0","STREET","MULTI DWELL - APT BUILD","1046977","186495","40.678349","-73.773851"
"50864318","2008-09-07T00:00:00.000","04:49:00","QUEENS","INSIDE","113","0","COMMERCIAL","RESTAURANT/DINER","1050338","193043","40.696299","-73.761671"
"49935067","2008-08-09T00:00:00.000","03:15:00","QUEENS","OUTSIDE","113","0","STREET",,"1044718","190562","40.689529","-73.781958"
"46425492","2008-05-14T00:00:00.000","22:18:00","QUEENS","OUTSIDE","113","0","STREET",,"1042728","186858","40.679368","-73.789164"
"47085790","2008-06-06T00:00:00.000","05:45:00","QUEENS","OUTSIDE","113","0","STREET",,"1046272","185039","40.674351","-73.776405"
"46715569","2008-05-24T00:00:00.000","04:17:00","QUEENS","OUTSIDE","113","0","STREET",,"1050279","193298","40.696998","-73.76188"
"37486380","2008-01-05T00:00:00.000","03:26:00","QUEENS","OUTSIDE","113","0","STREET",,"1054457","192929","40.695954","-73.746816"
"72837481","2010-05-22T00:00:00.000","02:29:00","QUEENS","OUTSIDE","113","0","STREET","MULTI DWELL - APT BUILD","1052836","195974","40.704325","-73.752631"
"71365284","2010-02-16T00:00:00.000","15:00:00","QUEENS","OUTSIDE","113","0","STREET",,"1047988","186916","40.679489","-73.770201"
"67430056","2009-11-03T00:00:00.000","05:45:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1043115","191905","40.693226","-73.787727"
"64508966","2009-08-08T00:00:00.000","02:13:00","QUEENS","INSIDE","113","0","DWELLING","PVT HOUSE","1047737","193220","40.696795","-73.771047"
"59171358","2009-02-28T00:00:00.000","01:34:00","QUEENS","OUTSIDE","113","0","STREET",,"1046749","188561","40.684015","-73.774653"
"54474358","2008-11-28T00:00:00.000","22:15:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1053822","191936","40.693232","-73.749118"
"80523390","2011-08-30T00:00:00.000","11:00:00","QUEENS","OUTSIDE","113","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1044794","188802","40.684689","-73.781699"
"79231212","2011-06-10T00:00:00.000","01:28:00","QUEENS","OUTSIDE","113","0","STREET",,"1052123","189674","40.687028","-73.755265"
"77801249","2011-03-20T00:00:00.000","14:39:00","QUEENS","OUTSIDE","113","0","STREET",,"1052150","193948","40.698759","-73.755124"
"90333536","2013-04-26T00:00:00.000","23:30:00","QUEENS","OUTSIDE","113","0","STREET",,"1049136","194504","40.70030739","-73.76599039"
"87045003","2012-10-02T00:00:00.000","00:05:00","QUEENS","OUTSIDE","113","0","STREET",,"1049486","191468","40.691982","-73.764757"
"82009219","2011-12-02T00:00:00.000","23:50:00","QUEENS","OUTSIDE","113","0","STREET",,"1051397","192725","40.69541","-73.757851"
"145082190","2015-08-05T00:00:00.000","16:16:00","QUEENS","OUTSIDE","113","0","STREET",,"1051601","184718","40.67342874","-73.75719831"
"146462286","2015-09-25T00:00:00.000","21:39:00","QUEENS","OUTSIDE","113","0","STREET",,"1044671","188113","40.682808","-73.782151"
"138303017","2014-08-19T00:00:00.000","22:32:00","QUEENS","INSIDE","113","0","VEHICLE",,"1040534","186307","40.677878","-73.797082"
"168306278","2017-08-20T00:00:00.000","02:01:00","QUEENS","OUTSIDE","113","0","STREET",,"1051693","194477","40.700215","-73.756768"
"156610143","2016-09-10T00:00:00.000","22:12:00","QUEENS","OUTSIDE","113","0","VEHICLE",,"1043040","185377","40.675301","-73.788052"
"151081175","2016-03-10T00:00:00.000","04:26:00","QUEENS","INSIDE","113","0","COMMERCIAL","BAR/NIGHT CLUB","1049387","187623","40.681428","-73.765153"
"153511459","2016-05-27T00:00:00.000","23:16:00","QUEENS","OUTSIDE","113","0","STREET",,"1053470","195645","40.703408","-73.750346"
"36391122","2007-12-17T00:00:00.000","22:32:00","QUEENS","OUTSIDE","105","0","STREET",,"1057644","178075","40.655148","-73.735482"
"168111304","2017-08-14T00:00:00.000","20:12:00","QUEENS","OUTSIDE","105","0","STREET",,"1056374","179621","40.659403","-73.740045"
"35552367","2007-11-06T00:00:00.000","20:21:00","QUEENS","OUTSIDE","105","0","STREET","PVT HOUSE","1045407","181632","40.665014","-73.779557"
"34286636","2007-09-09T00:00:00.000","22:56:00","QUEENS","OUTSIDE","105","0","STREET",,"1056294","196004","40.704371","-73.740158"
"25078540","2006-10-31T00:00:00.000","20:19:00","QUEENS","OUTSIDE","105","0","STREET",,"1057398","193985","40.698827","-73.736198"
"11118227","2006-04-25T00:00:00.000","18:42:00","QUEENS","OUTSIDE","105","0","STREET","NONE","1056097","198285","40.71063152","-73.74084553"
"77366059","2011-02-20T00:00:00.000","01:25:00","QUEENS","OUTSIDE","105","0","COMMERCIAL","GROCERY/BODEGA","1053353","197110","40.707438","-73.750754"
"79726749","2011-07-10T00:00:00.000","00:27:00","QUEENS","OUTSIDE","105","0","STREET","PVT HOUSE","1052197","180848","40.662813","-73.755089"
"75760742","2010-11-29T00:00:00.000","15:59:00","QUEENS","OUTSIDE","105","0","STREET","PVT HOUSE","1052349","181364","40.664227","-73.754537"
"65687103","2009-09-13T00:00:00.000","05:38:00","QUEENS","OUTSIDE","105","0","STREET",,"1054637","200185","40.715867","-73.746093"
"73093815","2010-06-08T00:00:00.000","02:25:00","QUEENS","INSIDE","105","0","DWELLING",,"1052411","201089","40.718368","-73.754111"
"59415606","2009-03-09T00:00:00.000","02:54:00","QUEENS","INSIDE","105","0","DWELLING","PVT HOUSE","1052126","181474","40.66453","-73.755337"
"86641732","2012-09-07T00:00:00.000","22:30:00","QUEENS","OUTSIDE","105","0","STREET","PVT HOUSE","1053008","182352","40.666934","-73.752149"
"86032213","2012-07-31T00:00:00.000","19:59:00","QUEENS","OUTSIDE","105","0","STREET",,"1052149","182903","40.66844281","-73.75524105"
"196095818","2019-04-16T00:00:00.000","19:45:00","QUEENS","OUTSIDE","105","0","STREET",,"1057395","201036","40.71817168","-73.73613374"
"185483180","2018-07-22T00:00:00.000","02:22:00","QUEENS","OUTSIDE","105","0","STREET",,"1055097","196592","40.706003","-73.744469"
"185672154","2018-07-15T00:00:00.000","12:00:00","QUEENS","INSIDE","105","0","DWELLING","PVT HOUSE","1048277","180643","40.662278","-73.76922"
"183435828","2018-06-03T00:00:00.000","04:29:00","QUEENS","OUTSIDE","105","0","STREET",,"1058857","196611","40.706017","-73.730907"
"164337369","2017-05-01T00:00:00.000","07:34:00","QUEENS","OUTSIDE","105","0","COMMERCIAL",,"1048700","179329","40.658669","-73.767709"
"162079280","2017-02-19T00:00:00.000","12:30:00","QUEENS","OUTSIDE","105","0","STREET",,"1058661","198871","40.712219","-73.73159"
"154960797","2016-07-16T00:00:00.000","14:30:00","QUEENS","OUTSIDE","105","0","STREET",,"1057738","204079","40.7265293769835","-73.7348645378882"
"269977927","2023-06-16T00:00:00.000","18:26:00","QUEENS","INSIDE","105","0","STREET","PVT HOUSE","1057854","198083","40.710065","-73.734509"
"242960374","2022-04-01T00:00:00.000","15:02:00","QUEENS","INSIDE","105","0","DWELLING","PVT HOUSE","1048536","180673","40.662351","-73.768283"
"234928489","2021-10-13T00:00:00.000","12:10:00","QUEENS","OUTSIDE","105","0","STREET",,"1055615","199072","40.712797","-73.742573"
"238318425","2021-12-26T00:00:00.000","22:45:00","QUEENS","OUTSIDE","105","0","STREET","PVT HOUSE","1054783","197662","40.708932","-73.745589"
"228798151","2021-05-27T00:00:00.000","21:30:00","QUEENS","OUTSIDE","105","0","STREET",,"1058925","180924","40.66295636","-73.73083733"
"203883813","2019-10-17T00:00:00.000","12:32:00","QUEENS","OUTSIDE","105","0","STREET",,"1053981","179167","40.658175","-73.748675"
"214016090","2020-06-09T00:00:00.000","21:30:00","QUEENS","OUTSIDE","105","0","STREET",,"1056036","179966","40.66035077","-73.74126073"
"297623041","2024-12-06T00:00:00.000","20:00:00","QUEENS","INSIDE","105","0","DWELLING","PVT HOUSE","1052764","182849","40.668298","-73.753025"
"239414355","2022-01-19T00:00:00.000","04:57:00","QUEENS","OUTSIDE","106","0","STREET",,"1032301","186688","40.678962","-73.82676"
"39251534","2008-02-19T00:00:00.000","10:49:00","QUEENS","OUTSIDE","106","0","STREET",,"1037371","188229","40.683172","-73.808469"
"24699537","2006-10-08T00:00:00.000","02:00:00","QUEENS","OUTSIDE","106","0","STREET","BAR/NIGHT CLUB","1035805","190279","40.688809","-73.814099"
"25012783","2006-10-27T00:00:00.000","00:30:00","QUEENS","OUTSIDE","106","0","STREET",,"1029692","187941","40.68241471","-73.83615872"
"60025216","2009-03-28T00:00:00.000","23:50:00","QUEENS","OUTSIDE","106","0","STREET",,"1027097","187588","40.681467","-73.845516"
"55256122","2008-12-26T00:00:00.000","04:20:00","QUEENS","OUTSIDE","106","0","TAXI/LIVERY","GAS STATION","1038784","185089","40.674544","-73.803402"
"55532386","2009-01-08T00:00:00.000","13:50:00","QUEENS","OUTSIDE","106","0","STREET","MULTI DWELL - APT BUILD","1029381","187287","40.680631","-73.837284"
"79160768","2011-06-05T00:00:00.000","23:30:00","QUEENS","INSIDE","106","0","DWELLING","PVT HOUSE","1035476","189042","40.685406","-73.815295"
"140555114","2015-01-15T00:00:00.000","03:59:00","QUEENS","INSIDE","106","0","COMMERCIAL","HOTEL/MOTEL","1032748","186013","40.677115","-73.825153"
"183217904","2018-05-28T00:00:00.000","11:15:00","QUEENS","INSIDE","106","0","DWELLING","PVT HOUSE","1029556","187544","40.681328","-73.836651"
"155677477","2016-08-11T00:00:00.000","02:35:00","QUEENS","INSIDE","106","0","DWELLING","PVT HOUSE","1032301","187050","40.679957","-73.826757"
"311324884","2025-08-16T00:00:00.000","21:35:00","QUEENS","OUTSIDE","107","0","STREET",,"1034680","197842","40.709574","-73.8181"
"79605717","2011-07-02T00:00:00.000","10:17:00","QUEENS","INSIDE","107","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1036732","206989","40.734668","-73.810629"
"75089473","2010-10-15T00:00:00.000","12:01:00","QUEENS","OUTSIDE","107","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1035807","205375","40.730242","-73.813976"
"136781693","2014-05-15T00:00:00.000","18:00:00","QUEENS","OUTSIDE","107","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1035980","206038","40.732054","-73.813346"
"170630333","2017-10-23T00:00:00.000","22:02:00","QUEENS","OUTSIDE","107","0","STREET",,"1035472","205012","40.72924","-73.815189"
"221215609","2020-12-01T00:00:00.000","21:00:00","QUEENS","OUTSIDE","107","0","STREET",,"1034741","204750","40.72852399","-73.81782855"
"193118595","2019-01-07T00:00:00.000","19:30:00","QUEENS","OUTSIDE","107","0","STREET",,"1034879","204404","40.727575","-73.817331"
"236362254","2021-11-16T00:00:00.000","20:35:00","QUEENS","OUTSIDE","108","0","STREET",,"1004907","204305","40.727423","-73.92547"
"197423567","2019-05-20T00:00:00.000","04:30:00","QUEENS","OUTSIDE","108","0","STREET",,"998671","211187","40.746333","-73.947955"
"237963647","2021-12-16T00:00:00.000","03:11:00","QUEENS","OUTSIDE","108","0","STREET",,"1010869","213852","40.75361075","-73.90392257"
"151829479","2016-04-05T00:00:00.000","03:10:00","QUEENS","OUTSIDE","109","0","STREET",,"1032436","211634","40.747434","-73.826093"
"32272873","2007-06-15T00:00:00.000","07:15:00","QUEENS","OUTSIDE","109","0","STREET","PVT HOUSE","1034099","224924","40.783909","-73.819995"
"11118207","2006-04-22T00:00:00.000","21:00:00","QUEENS","OUTSIDE","109","0","STREET",,"1030817","215827","40.75894906","-73.83190961"
"90957824","2013-06-03T00:00:00.000","22:57:00","QUEENS","INSIDE","109","0","STREET",,"1032536","210464","40.744222","-73.825742"
"229034593","2021-06-02T00:00:00.000","17:08:00","QUEENS","OUTSIDE","110","0","STREET",,"1024929","208885","40.739926","-73.853203"
"216646418","2020-08-14T00:00:00.000","21:35:00","QUEENS","OUTSIDE","110","0","STREET",,"1016155","211645","40.74753561","-73.88485401"
"158455853","2016-11-13T00:00:00.000","19:50:00","QUEENS","OUTSIDE","110","0","STREET",,"1021803","207825","40.737029","-73.864489"
"171692494","2017-11-18T00:00:00.000","00:45:00","QUEENS","OUTSIDE","110","0","STREET",,"1018288","211404","40.74686617","-73.87715718"
"83356305","2012-02-25T00:00:00.000","02:35:00","QUEENS","OUTSIDE","110","0","STREET",,"1024287","211721","40.74771113","-73.855505"
"66170353","2009-09-26T00:00:00.000","02:37:00","QUEENS","OUTSIDE","110","0","STREET",,"1022047","207921","40.737301","-73.863612"
"52490462","2008-10-25T00:00:00.000","04:30:00","QUEENS","OUTSIDE","110","0","STREET","MULTI DWELL - APT BUILD","1021432","207684","40.73664305","-73.8658311"
"250897909","2022-09-10T00:00:00.000","13:59:00","QUEENS","OUTSIDE","110","0","STREET",,"1025251","208069","40.7376829","-73.85204816"
"272238342","2023-08-01T00:00:00.000","12:00:00","QUEENS","OUTSIDE","110","0","STREET",,"1016916","210160","40.74345688350989","-73.88211476007794"
"171826202","2017-11-20T00:00:00.000","15:00:00","QUEENS","OUTSIDE","112","0","STREET",,"1024299","204399","40.727616","-73.855504"
"85976983","2012-07-28T00:00:00.000","08:06:00","QUEENS","OUTSIDE","112","0","STREET",,"1028072","197882","40.70971","-73.841934"
"237439377","2021-12-06T00:00:00.000","17:25:00","QUEENS","INSIDE","113","0","DWELLING","PVT HOUSE","1046175","193100","40.696476","-73.77668"
"23957545","2006-08-21T00:00:00.000","02:17:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1050229","183765","40.670833","-73.762154"
"299633735","2025-01-17T00:00:00.000","10:30:00","QUEENS","OUTSIDE","113","0","DWELLING","PVT HOUSE","1048550","187251","40.680413","-73.768172"
"33445716","2007-07-29T00:00:00.000","04:33:00","QUEENS","OUTSIDE","113","0","STREET","BAR/NIGHT CLUB","1050144","191359","40.69166768","-73.76238585"
"34545401","2007-09-21T00:00:00.000","15:06:00","QUEENS","OUTSIDE","113","0","STREET",,"1051905","193863","40.698537","-73.756012"
"32704131","2007-06-24T00:00:00.000","03:58:00","QUEENS","INSIDE","113","0","DWELLING","MULTI DWELL - APT BUILD","1046330","182980","40.668699","-73.776214"
"139635511","2014-11-12T00:00:00.000","21:35:00","QUEENS","INSIDE","113","0","DWELLING","PVT HOUSE","1053822","191936","40.693224","-73.749117"
"26022832","2006-12-31T00:00:00.000","02:34:00","QUEENS","INSIDE","113","0","COMMERCIAL","BAR/NIGHT CLUB","1053278","192498","40.694779","-73.751074"
"57259578","2009-02-12T00:00:00.000","18:50:00","QUEENS","OUTSIDE","113","0","DWELLING","PVT HOUSE","1049486","191468","40.691982","-73.764757"
"52661599","2008-10-30T00:00:00.000","23:35:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1046573","183057","40.668916","-73.77534"
"46452061","2008-05-14T00:00:00.000","00:01:00","QUEENS","OUTSIDE","113","0","STREET",,"1043970","188448","40.68372149","-73.78467504"
"73921169","2010-07-31T00:00:00.000","02:24:00","QUEENS","OUTSIDE","113","0","STREET",,"1052344","195805","40.703864","-73.754406"
"73923560","2010-07-31T00:00:00.000","18:15:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1044258","187207","40.680315","-73.783645"
"69869214","2010-01-14T00:00:00.000","12:06:00","QUEENS","INSIDE","113","0","DWELLING","PVT HOUSE","1041860","190316","40.688872","-73.792267"
"64110889","2009-07-26T00:00:00.000","01:20:00","QUEENS","OUTSIDE","113","0","STREET",,"1039385","188988","40.685242","-73.801203"
"82323802","2011-12-25T00:00:00.000","03:50:00","QUEENS","OUTSIDE","113","0","STREET",,"1040037","185061","40.674451","-73.798882"
"63116265","2009-06-25T00:00:00.000","18:30:00","QUEENS","OUTSIDE","113","0","STREET",,"1051576","184402","40.672571","-73.757291"
"62255306","2009-05-30T00:00:00.000","01:53:00","QUEENS","OUTSIDE","113","0","STREET",,"1047068","186421","40.678147","-73.773522"
"82434575","2012-01-02T00:00:00.000","05:00:00","QUEENS","OUTSIDE","113","0","STREET","GROCERY/BODEGA","1046640","184405","40.672616","-73.775085"
"81584228","2011-11-07T00:00:00.000","21:25:00","QUEENS","OUTSIDE","113","0","STREET",,"1040912","184433","40.672731","-73.795733"
"79477515","2011-06-24T00:00:00.000","05:45:00","QUEENS","OUTSIDE","113","0","STREET",,"1049565","184014","40.67151168","-73.76454491"
"79748385","2011-07-11T00:00:00.000","15:24:00","QUEENS","OUTSIDE","113","0","STREET","GROCERY/BODEGA","1051900","194273","40.699655","-73.756022"
"77979232","2011-03-30T00:00:00.000","13:35:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1047021","193604","40.697853","-73.773624"
"77690975","2011-03-13T00:00:00.000","00:12:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1047923","194955","40.701555","-73.77036"
"84830052","2012-05-19T00:00:00.000","03:59:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1047846","194354","40.699907","-73.770641"
"85328765","2012-06-19T00:00:00.000","12:08:00","QUEENS","OUTSIDE","113","0","STREET",,"1052394","194445","40.70013","-73.754241"
"168152713","2017-08-15T00:00:00.000","21:21:00","QUEENS","OUTSIDE","113","0","STREET",,"1051778","194231","40.6995383","-73.75646488"
"83242988","2012-02-18T00:00:00.000","22:15:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1049406","186787","40.679135","-73.76509"
"92077660","2013-08-11T00:00:00.000","04:15:00","QUEENS","OUTSIDE","113","0","STREET",,"1041528","189745","40.6873","-73.793466"
"163255150","2017-03-29T00:00:00.000","03:49:00","QUEENS","OUTSIDE","113","0","STREET",,"1049182","187752","40.681776","-73.765888"
"156723884","2016-09-14T00:00:00.000","22:21:00","QUEENS","OUTSIDE","113","0","STREET",,"1044306","192449","40.694701","-73.78342791"
"150566826","2016-02-21T00:00:00.000","21:14:00","QUEENS","INSIDE","113","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1044794","188802","40.684697","-73.7817"
"152437687","2016-04-23T00:00:00.000","00:13:00","QUEENS","OUTSIDE","113","0","STREET",,"1051831","192466","40.694694","-73.756289"
"216655524","2020-08-15T00:00:00.000","03:00:00","QUEENS","OUTSIDE","113","0","STREET",,"1052566","187503","40.681067","-73.75369"
"214184465","2020-06-13T00:00:00.000","18:15:00","QUEENS","OUTSIDE","113","0","STREET",,"1043959","189514","40.68664748","-73.78470526"
"216055256","2020-08-01T00:00:00.000","05:05:00","QUEENS","OUTSIDE","113","0","STREET",,"1051329","196646","40.706171","-73.758058"
"200465329","2019-07-30T00:00:00.000","03:22:00","QUEENS","OUTSIDE","113","0","STREET",,"1044898","186376","40.678029","-73.781347"
"201664630","2019-08-27T00:00:00.000","01:00:00","QUEENS","OUTSIDE","113","0","PLAYGROUND",,"1043251","187997","40.682491","-73.787269"
"170620030","2017-10-22T00:00:00.000","16:41:00","QUEENS","OUTSIDE","113","0","STREET",,"1049972","183750","40.670784","-73.76308"
"232264783","2021-08-13T00:00:00.000","15:55:00","QUEENS","INSIDE","113","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1044794","188802","40.684689","-73.781699"
"220426871","2020-11-12T00:00:00.000","08:44:00","QUEENS","OUTSIDE","113","0","STREET",,"1038713","186190","40.67755771","-73.80364773"
"218219811","2020-09-22T00:00:00.000","09:40:00","QUEENS","OUTSIDE","113","0","STREET",,"1050048","193979","40.69885966","-73.76270643"
"217077237","2020-08-26T00:00:00.000","18:15:00","QUEENS","OUTSIDE","113","0","STREET",,"1053352","191764","40.692755","-73.750812"
"293476199","2024-09-17T00:00:00.000","15:10:00","QUEENS","OUTSIDE","113","0","DWELLING","PVT HOUSE","1052412","191418","40.691822","-73.754207"
"254051614","2022-11-12T00:00:00.000","23:20:00","QUEENS","OUTSIDE","113","0","STREET",,"1049783","186427","40.67813319","-73.76373558"
"238040459","2021-12-17T00:00:00.000","14:42:00","QUEENS","OUTSIDE","113","0","STREET",,"1042086","190442","40.68921","-73.791449"
"299257997","2025-01-11T00:00:00.000","03:55:00","QUEENS","OUTSIDE","114","0","STREET","BAR/NIGHT CLUB","1009970","220539","40.771977","-73.90714"
"25055201","2006-10-30T00:00:00.000","02:30:00","QUEENS","OUTSIDE","114","0","STREET","BAR/NIGHT CLUB","1002960","213709","40.753248","-73.932467"
"48243738","2008-07-10T00:00:00.000","23:00:00","QUEENS","OUTSIDE","114","0","STREET",,"1003580","220513","40.77191242","-73.93021199"
"46715561","2008-05-25T00:00:00.000","19:00:00","QUEENS","OUTSIDE","114","0","STREET",,"1003576","219333","40.768684","-73.930228"
"45280067","2008-04-05T00:00:00.000","14:44:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999925","214506","40.755434","-73.943421"
"71301737","2010-02-12T00:00:00.000","18:08:00","QUEENS","OUTSIDE","114","0","STREET",,"1003576","219333","40.768684","-73.930228"
"66753286","2009-10-13T00:00:00.000","12:50:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999925","214506","40.755434","-73.943421"
"64554617","2009-08-10T00:00:00.000","00:40:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999925","214506","40.755442","-73.943422"
"77758774","2011-03-17T00:00:00.000","00:31:00","QUEENS","OUTSIDE","114","0","STREET",,"1004585","222017","40.77603824","-73.92657904"
"87811198","2012-11-23T00:00:00.000","23:45:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002576","221583","40.774861","-73.933833"
"88085303","2012-12-11T00:00:00.000","22:15:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001260","216777","40.761665","-73.938595"
"86325047","2012-08-18T00:00:00.000","04:15:00","QUEENS","OUTSIDE","114","0","STREET","COMMERCIAL BLDG","1010809","217786","40.764419","-73.904123"
"86628676","2012-09-07T00:00:00.000","03:50:00","QUEENS","OUTSIDE","114","0","STREET",,"1010809","217786","40.764419","-73.904123"
"139220931","2014-10-17T00:00:00.000","04:51:00","QUEENS","OUTSIDE","114","0","STREET",,"1005214","214392","40.755108","-73.924329"
"95050736","2014-02-24T00:00:00.000","04:20:00","QUEENS","OUTSIDE","114","0","STREET",,"1011990","216108","40.759801","-73.899866"
"109615153","2014-04-17T00:00:00.000","03:23:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999112","214335","40.754965","-73.946354"
"92952443","2013-10-05T00:00:00.000","04:15:00","QUEENS","OUTSIDE","114","0","STREET",,"1011487","216604","40.761164","-73.901679"
"91500047","2013-07-07T00:00:00.000","01:35:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002692","220879","40.772921","-73.933414"
"154960801","2016-07-17T00:00:00.000","04:11:00","QUEENS","OUTSIDE","114","0","STREET",,"1007977","217884","40.764686","-73.914346"
"145405680","2015-08-17T00:00:00.000","22:30:00","QUEENS","OUTSIDE","114","0","STREET",,"1002895","220799","40.77269888","-73.93268428"
"147216811","2015-10-23T00:00:00.000","15:51:00","QUEENS","INSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002576","221583","40.774853","-73.933831"
"185760777","2018-07-29T00:00:00.000","01:02:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002916","221441","40.774461","-73.932603"
"229542171","2021-06-14T00:00:00.000","02:47:00","QUEENS","OUTSIDE","114","0","PARKING LOT","BAR/NIGHT CLUB","1010809","217786","40.76441","-73.904122"
"218095108","2020-09-18T00:00:00.000","04:00:00","QUEENS","OUTSIDE","114","2","HOUSING",,"1003021","216517","40.760956","-73.93224"
"277940861","2023-11-22T00:00:00.000","10:50:00","QUEENS","INSIDE","114","0","DWELLING",,"1009951","214799","40.756223","-73.907233"
"254701470","2022-11-27T00:00:00.000","01:40:00","QUEENS","OUTSIDE","114","0","STREET",,"1007771","216314","40.760386","-73.915096"
"266069023","2023-03-31T00:00:00.000","22:25:00","QUEENS","OUTSIDE","114","0","STREET",,"1008816","219240","40.768416","-73.911313"
"265966828","2023-03-31T00:00:00.000","02:18:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1009077","214329","40.754926","-73.910388"
"248844927","2022-07-31T00:00:00.000","21:45:00","QUEENS","OUTSIDE","114","0","HOUSING","MULTI DWELL - PUBLIC HOUS","999483","214809","40.756266","-73.945013"
"239348604","2021-09-30T00:00:00.000","14:45:00","QUEENS","INSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999584","214040","40.754155","-73.944651"
"236095853","2021-11-09T00:00:00.000","18:17:00","QUEENS","OUTSIDE","114","0","STREET",,"1002880","215440","40.757992","-73.932753"
"310122094","2025-07-23T00:00:00.000","20:05:00","QUEENS","OUTSIDE","114","0","STREET",,"1009550","218949","40.767615","-73.908662"
"270939177","2023-07-05T00:00:00.000","23:00:00","QUEENS","INSIDE","115","0","DWELLING","PVT HOUSE","1021707","215698","40.758641","-73.864791"
"138429903","2014-08-27T00:00:00.000","03:04:00","QUEENS","OUTSIDE","115","0","STREET",,"1019576","216434","40.760669","-73.87248"
"81228811","2011-10-16T00:00:00.000","20:30:00","QUEENS","OUTSIDE","115","0","STREET",,"1018636","218394","40.76605057","-73.87586551"
"56373203","2009-02-05T00:00:00.000","23:46:00","QUEENS","OUTSIDE","115","0","DWELLING","PVT HOUSE","1020711","217755","40.764297","-73.868379"
